42536|42536|2962932|105163
42536|42536|2965652|105163
42536|42536|447521|105163
42536|42536|518053|105163
42536|42536|885912|105163
42536|42536|913628|105163
42536|42536|998775|105163
27938|13|454623|105176
44079|13|455586|105176
33010|13|455634|105176
44079|47103|455741|105176
27822|13|453994|105177
27822|44080|453970|105177
45255|44080|454082|105177
27822|44080|454088|105177
29978|44080|454094|105177
27822|44080|454593|105177
27822|13|453869|105179
29780|20503|473355|105179
27765|467|48051|10519
3264|64|11183|1052
36352|64|11186|1052
49967|1858|18742|105233
49967|1858|18744|105233
217|1858|108351|105234
217|1858|18786|105234
27511|1858|6053|105235
7898|1858|6053|105235
27765|467|47993|10525
2726|39235|448430|105253
2260|11701|448450|105257
1529|467|1839913|10528
1529|467|48026|10528
53509|187600|351067|105296
112|467|48037|10531
27606|15527|449524|105347
29780|15527|449533|105347
33062|15527|460813|105347
39585|15527|460822|105347
27612|15527|460849|105347
39585|15527|460895|105347
29780|15527|462871|105347
27606|15527|462876|105347
17746|349|449645|105362
27765|467|48048|10537
27663|73119|450306|105403
27987|189372|450324|105410
1070|49311|450452|105421
1070|7867|30466|105421
29780|2487|3150779|105424
12908|2487|450336|105424
46085|2487|455559|105424
12908|2487|506466|105424
123|24422|719717|105561
27474|140856|287726|105668
662|140856|338872|105668
1056|8361|48126|10567
21188|140856|416360|105670
27612|140856|416360|105670
217|291|2061068|10575
24741|291|2061068|10575
170|291|48161|10575
217|291|48162|10575
170|291|48166|10575
337|291|48173|10575
33699|187600|557527|105759
123|291|3517|10576
123|291|48177|10576
27438|291|48178|10576
123|291|48180|10576
509|291|48182|10576
3608|291|48183|10576
27438|291|48184|10576
2260|291|48186|10576
10418|262|453804|105762
27663|262|479497|105762
27663|262|511894|105762
27663|262|518593|105762
27663|262|518606|105762
10418|262|519633|105762
27663|262|519668|105762
27663|262|521169|105762
27663|262|530418|105762
10418|262|566548|105762
3608|291|1971|10579
123|291|48189|10579
3608|291|48190|10579
123|291|48191|10579
10233|291|48196|10579
123|291|48196|10579
16678|291|48196|10579
217|291|48199|10579
10233|291|48202|10579
123|291|48202|10579
21188|12051|454071|105827
6021|14625|455409|105828
27626|291|245047|10587
509|291|245047|10587
112|291|3196|10587
24741|291|48213|10587
24741|291|48215|10587
24741|291|48219|10587
24741|291|48221|10587
2524|291|48223|10587
2524|291|48228|10587
28938|359|48239|10589
27472|163212|399957|105890
170|3929|11243|1059
10233|359|1030821|10592
146|359|1062890|10592
53509|22001|452804|105927
27469|3050|2109053|106015
1056|3050|456335|106015
337|337|3028|106041
30206|153720|604678|106073
2268|260|456890|106076
19829|1600|456987|106081
21188|1600|456987|106081
1529|473|48318|10612
27665|4232|48328|10617
49698|1632|2414510|106177
44575|1632|2468484|106177
662|1632|2818089|106177
23315|1632|2818104|106177
6021|1632|2818104|106177
17746|1632|2821480|106177
49698|1632|3317418|106177
27938|1632|479788|106177
10233|4232|48337|10618
1954|4232|48339|10618
1954|4232|48346|10618
16678|3933|11246|1062
99899|1401|466967|106216
99899|1401|488253|106216
99899|1401|488266|106216
99899|1401|488269|106216
7898|67|2270|10625
23132|67|3908|10625
112|67|48372|10625
932957|67|859|10625
23691|67|984|10625
23691|67|427846|10629
23132|67|48387|10629
37762|67|48397|10629
23691|67|71|10629
7898|67|996|10629
146|67|999|10629
27689|29707|378490|106303
27938|29707|459766|106303
27689|5365|435713|106303
7898|67|152|10632
7898|67|4009642|10632
7898|67|48399|10632
7898|67|48405|10632
72|67|601|10632
7898|67|601|10632
23691|67|68299|10632
23132|67|89781|10632
7898|118|48420|10634
7898|118|803258|10634
491|118|62919|10638
29978|118|73719|10638
2268|118|90196|10638
72|8147|1872935|106384
7898|118|48424|10639
7898|118|48431|10639
7898|118|48432|10639
29935|1577478|459057|106404
1529|19190|1585855|106423
17746|206|49286|106515
2726|10471|48487|10653
1954|1183|2942299|106534
33062|194408|1165633|106543
33062|194408|1783466|106543
33062|194408|1800724|106543
33062|194408|1800735|106543
33062|194408|1800741|106543
33062|194408|1800749|106543
33062|194408|1800775|106543
33062|194408|1800779|106543
33062|194408|1800782|106543
33062|194408|460054|106543
33062|194408|483694|106543
27670|140856|272064|106554
123|140856|194565|106559
509|402|48501|10656
383|402|48509|10656
29978|782|2146939|106571
29780|782|458352|106571
29978|782|644239|106571
27822|20064|201089|106581
123|402|4128|10659
123|402|48526|10659
23132|402|48528|10659
6021|402|48529|10659
6021|402|48530|10659
2524|402|48535|10659
37762|406|48563|10661
19829|197|1071|10664
19829|197|1531|10664
27640|197|261|10664
7561|197|261|10664
383|197|2703|10664
19829|197|2816|10664
932957|197|3669|10664
27640|197|48574|10664
27640|197|5728|10664
27640|4|31|10664
32449|17996|572086|106652
32449|17996|572132|106652
32449|17996|572162|106652
12991|4331|48577|10669
12991|4331|48578|10669
12991|4331|48583|10669
12991|4331|48588|10669
45465|658604|2448801|106695
17746|658604|2448813|106695
7161|505|1222260|10674
7161|505|48601|10674
7161|505|48610|10677
7161|505|48613|10677
7161|505|48627|10677
7161|505|63522|10677
7161|505|48634|10679
170|505|48640|10679
4617|614|48644|10684
217|614|48645|10684
4617|614|48649|10684
82|614|48649|10684
7898|614|48651|10684
932957|614|48655|10684
19829|614|48659|10684
37762|614|101460|10685
27639|59709|462687|106919
42536|66525|2467727|106923
383|1287|48708|10694
22698|129038|463920|106944
4736|22853|491291|106948
63770|32397|2296307|106963
23315|32397|2318725|106963
63770|32397|2320251|106963
23315|32397|702051|106963
29978|13|463636|106990
27606|13|469040|106990
7898|13|470000|106990
23315|13|476224|106990
34340|13|476381|106990
27822|13|476391|106990
7898|13|476889|106990
2268|13|480735|106990
29978|13|480761|106990
27822|13|484136|106990
23315|13|492884|106990
7570|12727|464227|107048
29978|14325|464721|107069
27640|14325|466107|107069
27606|140856|501561|107070
42536|196950|2292338|107072
3608|320|2972916|107098
39585|1212411|486355|107154
46085|26507|386735|107154
49698|26507|487490|107154
82|26507|496422|107154
46085|26507|504666|107154
7161|588|48798|10716
32626|67583|465933|107176
23691|67583|465945|107176
10418|67583|465966|107176
23691|67583|466002|107176
10418|67583|466045|107176
27258|195598|465923|107179
27258|195598|465927|107179
7161|588|48893|10723
7161|588|48902|10723
29947|128018|257139|107264
491|128018|257139|107264
29947|128018|3613349|107264
29947|128018|467017|107264
29947|128018|467038|107264
29947|128018|467299|107264
27259|128018|467885|107264
29947|128018|467885|107264
29947|128018|484600|107264
29947|128018|485224|107264
7898|67|425141|107271
27259|67|466082|107271
27639|67|495221|107271
23691|67|500929|107271
29978|67|502917|107271
43733|67|502917|107271
33062|67|502918|107271
27639|67|502922|107271
27639|67|505923|107271
29978|67|505930|107271
43733|67|505930|107271
4709|67|505972|107271
33062|67|508468|107271
27258|67|508506|107271
27259|67|508506|107271
33062|67|511549|107271
33062|67|512538|107271
12908|117695|2462693|107295
4736|12404|494686|107329
4736|4736|1865963|107329
4736|4736|1866051|107329
4736|4736|443364|107329
4736|4736|467866|107329
4736|4736|475290|107329
4736|4736|486556|107329
4736|4736|494454|107329
4736|4736|494589|107329
4736|4736|495328|107329
4736|4736|495333|107329
4736|4736|495356|107329
4736|4736|495366|107329
4736|4736|498930|107329
4736|4736|498931|107329
4736|4736|498943|107329
4736|4736|500738|107329
4736|4736|500832|107329
4736|4736|500840|107329
4736|4736|500852|107329
4736|4736|573507|107329
82|45|203925|107349
509|45|49065|107349
383|383|376097|107358
72|72|266749|107358
72|72|3187721|107358
27689|199388|468579|107362
32429|17456|513872|107375
32429|17456|513907|107375
31695|18329|468959|107412
10233|1218|2181820|107421
18595|18595|469179|107438
49698|139785|500386|107452
27474|19673|2842784|107458
27259|19673|489605|107458
27259|19673|499119|107458
45465|200307|471539|107477
662|1261|5553|10749
110|413|50395|10754
27822|23552|480569|107542
27500|28583|471567|107599
685|685|1518|10761
686|685|1518|10761
685|685|1883|10761
685|685|2093|10761
685|685|2710|10761
686|685|2710|10761
685|685|3232|10761
685|685|3358|10761
685|685|3601|10761
685|685|4602|10761
685|685|4656|10761
685|685|4680|10761
685|685|4681|10761
685|685|4686|10761
685|685|4687|10761
685|685|4747|10761
685|685|4748|10761
685|685|239213|10762
685|685|2475900|10762
685|685|2779|10762
685|685|289748|10762
685|685|4313|10762
685|685|49104|10762
685|685|49568|10762
685|685|49610|10762
685|685|49611|10762
685|685|49612|10762
685|685|49613|10762
685|685|49614|10762
685|685|49615|10762
685|685|49616|10762
685|685|49617|10762
685|685|49619|10762
685|685|49620|10762
685|685|49621|10762
685|685|5775|10762
15870|121055|471783|107629
685|686|1366|10763
686|686|1366|10763
685|686|1367|10763
686|686|1367|10763
686|686|1841|10763
685|686|2048|10763
686|686|2048|10763
685|686|2049|10763
686|686|2049|10763
685|686|3891|10763
686|686|3891|10763
685|686|3991|10763
686|686|3991|10763
685|686|3993|10763
686|686|3993|10763
686|686|4129|10763
685|686|51423|10763
686|686|51423|10763
123|1397|78786|107634
27612|141311|472102|107638
27612|141311|472105|107638
337|1282|49564|10764
82|1282|49565|10764
699|1282|5510|10764
27472|201957|495764|107666
99899|201957|539730|107666
27612|4|2369773|10768
27665|4|2635|10768
27612|4|49157|10768
39574|4|49157|10768
932957|4|49157|10768
337|4|49158|10768
932957|4|49159|10768
27670|4|54148|10768
932957|4|54737|10768
12908|4|54738|10768
112|4|54998|10768
23132|4|5803|10768
491|491|58486|10769
987335|14316|472888|107705
987335|14316|472893|107705
987335|14316|472897|107705
987335|14316|472905|107705
987335|14316|472910|107705
987335|14316|472914|107705
987335|14316|472919|107705
987335|14316|472923|107705
987335|14316|472924|107705
987335|14316|472927|107705
987335|14316|473971|107705
987335|14316|473976|107705
987335|14316|473992|107705
987335|14316|473999|107705
987335|14316|474000|107705
987335|14316|474004|107705
11546|750|1512|10771
4617|750|1512|10771
27626|853|1721|10771
38886|1665|59335|10772
32449|22279|103214|107721
27794|41387|1849910|107727
27794|41387|1872863|107727
27794|41387|1872889|107727
27794|41387|1872917|107727
27794|41387|1872968|107727
27794|41387|1872989|107727
27794|41387|1873014|107727
27794|41387|473119|107727
27794|41387|486340|107727
27794|41387|486345|107727
27794|41387|486349|107727
27794|41387|486357|107727
27794|41387|486365|107727
27794|41387|491969|107727
27794|41387|551320|107727
29780|10292|4131691|107734
29780|10292|473156|107734
29780|10292|556763|107734
27639|33238|508168|107739
30206|33238|508696|107739
27665|33238|508718|107739
28455|33238|508862|107739
34340|33238|508948|107739
27938|33238|509241|107739
509|11571|2020|10776
24741|11571|2062|10776
27473|11571|2062|10776
509|11571|50440|10776
509|11571|50682|10776
27665|11571|50686|10776
509|11571|50704|10776
123|11571|50717|10776
1555|11571|50718|10776
509|11571|50728|10776
49698|194090|483397|107773
27511|1355|50428|10779
45255|1355|6137|10779
29978|1319|6298|107792
27611|396|50110|107792
1954|396|50151|107792
685|1985|4620|10780
28938|8571|474154|107812
33010|20503|477681|107826
110|338|147561|10784
72|338|256016|10784
7122|338|463481|10784
7122|338|474803|10784
848|338|50438|10784
70|37181|3888105|107859
70|70|3888108|107859
27612|130|50895|10787
27612|130|52766|10787
662|130|52766|10787
27612|130|53388|10787
27612|130|55599|10787
27612|130|55601|10787
27612|130|55602|10787
27612|130|55694|10787
1954|130|55695|10787
27612|130|57183|10787
27612|130|58325|10787
27612|130|58340|10787
27612|130|58341|10787
27612|130|58342|10787
27612|130|58343|10787
27612|130|58344|10787
19829|130|58345|10787
27612|130|58345|10787
7561|130|58345|10787
27612|130|58346|10787
27612|130|58497|10787
36352|130|58566|10787
27612|130|58634|10787
27612|130|58661|10787
27612|130|58665|10787
45465|15829|476149|107893
2268|67|180091|10791
7898|67|60767|10791
33010|67|89813|10791
12991|91083|185756|107917
12991|91083|403580|107917
70|91083|475842|107917
29935|6259|476000|107928
31947|6259|476003|107928
29935|6259|476013|107928
29935|6259|476019|107928
158|118|2417475|107952
34340|118|2425098|107952
34340|118|2425099|107952
27640|118|2425624|107952
112|118|2425635|107952
19824|118|2425641|107952
27665|118|2425644|107952
7898|118|2425654|107952
473313|118|2425658|107952
110|899|476458|107986
110|899|476462|107986
110|899|476464|107986
27438|118421|315144|108020
27438|118421|566199|108020
70|118421|566519|108020
28455|20755|2102506|108036
862|20755|2102515|108036
862|20755|454566|108036
28455|20755|595424|108036
27938|20755|608387|108036
28455|20755|609549|108036
28455|20755|690439|108036
862|20755|690449|108036
28455|20755|719396|108036
685|1558|3484|10804
686|1558|3484|10804
685|1558|57291|10804
685|1558|6023|10804
146|312|11353|1081
146|312|11354|1081
146|312|11359|1081
685|1190|2548|10810
685|1190|3869|10810
685|1190|49313|10810
685|1190|49800|10810
685|1190|50486|10810
685|1190|51079|10810
685|1190|51080|10810
685|1190|51081|10810
685|1190|51082|10810
685|1190|6336|10810
932957|42|2878262|108106
24741|205657|477689|108149
39585|1052|193775|10815
685|1262|50067|10817
23691|1262|50508|10817
685|1262|78317|10817
1954|1262|83193|10817
685|1262|83194|10817
36862|193557|477871|108172
22698|60142|491096|108175
34340|375|2273362|108178
383|375|638966|108178
112|47131|237503|108179
27612|47131|477863|108179
27612|47131|478453|108179
27612|47131|478457|108179
27612|47131|478464|108179
1529|47131|478467|108179
27612|47131|478467|108179
27612|47131|478469|108179
53509|147601|477581|108181
29978|257|415284|108185
27612|257|459342|108185
662|257|459342|108185
29978|257|480242|108185
36862|257|564469|108185
170|3947|11356|1082
170|3947|11357|1082
662|124|1319|10820
1070|124|3209|10820
7122|124|3209|10820
12908|124|3728|10820
29947|128018|478219|108203
123|1235|455898|108207
23132|1235|478165|108207
158|86|61224|108226
4709|492|4196|10824
4709|492|49894|10824
4709|492|50193|10824
4709|492|50850|10824
7161|492|51026|10824
72|492|51026|10824
4709|492|51073|10824
4709|492|51205|10824
4709|492|51225|10824
110|492|51227|10824
4617|492|51227|10824
4709|492|51231|10824
4709|492|51335|10824
662|492|51617|10824
170|42|179104|10827
73934|42|179872|10827
33494|42|3911|10827
73934|42|3911|10827
112|42|50087|10827
383|42|523440|10827
3264|42|523460|10827
27511|17560|403938|108270
44079|17560|403938|108270
27511|17560|490063|108270
23315|17560|497199|108270
27486|17560|497199|108270
23315|17560|502304|108270
33010|17560|502304|108270
27511|17560|506694|108270
33010|17560|506694|108270
23315|17560|507334|108270
27511|17560|507334|108270
27689|17560|507356|108270
23315|17560|507480|108270
27486|17560|507480|108270
23315|17560|507640|108270
27486|17560|507640|108270
22698|1|1780100|108274
509|42|1617465|10828
27438|42|210702|10828
27438|42|4891|10828
16678|42|49205|10828
110|42|49206|10828
337|42|49218|10828
